-0.431320	-1.193670	1.603830	-2.970170	11.807300	0.608288	4.654880	-16.688999	0.502004	-0.000000	0.000000	-0.000000	0.219660	14.219800	-0.053949	2.731460	-16.167999	0.820535	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000086	0.000000	0.000000	0.000000	11.191700	3.275450	37.414902	-11.838700	0.441717	4.065480	0.000000	-0.000000	0.000001	0.000000	0.000000	0.000000	-16.880699	-53.696400	70.893097	-103.744003	-12.032200	-150.772003	0.000000	0.000000	-0.000002	0.392690	-1.470920	0.010079	-0.000000	-0.000000	0.000000
-0.409771	-0.751983	1.465690	-2.993010	11.630100	0.603906	4.580050	-16.995300	0.481967	0.000000	-0.000000	0.000000	0.507677	14.551500	-0.127546	1.875810	-17.480900	0.711435	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000083	0.000000	0.000000	0.000000	11.327600	3.116250	36.707100	-12.777000	0.071946	4.076740	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-15.480800	-53.759102	72.480202	-98.216797	-12.553300	-139.197006	-0.000001	0.000001	0.000001	0.645080	-1.246930	0.014037	0.000000	-0.000000	-0.000000
-0.966545	-0.972923	0.595321	-2.513830	10.872200	0.474459	5.035220	-15.121900	0.669950	-0.000000	0.000000	-0.000000	1.396930	13.997300	-0.337934	1.279660	-16.377199	0.743462	-0.000000	-0.000000	0.000000	0.000002	-0.000000	0.000034	0.000000	0.000000	0.000000	11.626600	3.361740	36.982601	-12.451400	-0.011603	4.093170	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.395100	-52.742699	74.779297	-88.841797	-14.279700	-104.746002	-0.000000	-0.000002	0.000000	0.315885	-1.669920	0.009204	-0.000000	-0.000000	0.000000
-1.029390	-0.874617	1.021870	-2.006600	10.873200	0.378675	4.723410	-15.614100	0.741466	0.000000	0.000000	0.000000	0.770664	12.968300	-0.172946	3.405480	-14.398400	1.035260	0.000000	0.000000	0.000000	-0.000003	0.000000	0.000037	0.000000	0.000000	0.000000	11.942100	2.712490	34.301998	-12.975800	-1.088280	4.031570	-0.000000	-0.000000	-0.000001	0.000000	0.000000	0.000000	-11.653800	-51.153702	76.491501	-74.688904	-14.711500	-51.042000	-0.000000	0.000000	-0.000001	0.400898	-1.810050	0.012661	0.000000	0.000000	-0.000000
-0.817425	-1.157920	2.285260	-1.711370	11.370800	0.337515	3.855750	-16.317600	0.612188	0.000000	-0.000000	0.000000	1.136140	14.081700	-0.276451	2.841890	-15.799000	1.075330	0.000000	0.000000	0.000000	-0.000002	0.000000	0.000063	0.000000	0.000000	0.000000	12.065700	1.188980	28.922400	-13.114100	-1.432490	4.245310	0.000000	-0.000000	0.000001	0.000000	0.000000	0.000000	-8.961260	-52.041698	79.559601	-51.018101	-11.702900	-15.411200	-0.000000	-0.000000	0.000000	0.110117	-1.838760	0.003532	0.000000	-0.000000	-0.000001
-0.253616	-1.258170	3.908320	-2.310320	11.416300	0.457542	3.936960	-16.283199	0.469020	0.000000	-0.000000	0.000000	0.574991	14.857200	-0.147428	2.881530	-16.614799	0.983920	0.000000	-0.000000	0.000000	0.000002	-0.000000	0.000033	0.000000	0.000000	0.000000	11.227100	-0.326565	24.662701	-12.732900	-0.998811	4.528320	-0.000000	0.000000	-0.000002	0.000000	0.000000	0.000000	-9.831310	-44.549301	77.233803	-40.015499	-12.137000	-10.529300	0.000000	0.000000	0.000000	0.182125	-1.425350	0.004530	0.000000	-0.000000	-0.000001
0.051052	-1.565270	4.267590	-3.299590	12.207600	0.698458	4.444310	-17.491699	0.366554	-0.000000	-0.000000	-0.000000	-0.355339	15.782200	0.096656	3.205060	-17.739799	0.873028	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000012	0.000000	0.000000	0.000000	10.919400	-0.334397	25.036900	-13.105500	-1.609120	4.325040	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000000	-10.039800	-39.383499	75.849602	-28.725201	-11.782300	-6.395550	-0.000001	0.000000	0.000001	0.101461	-1.292400	0.002287	-0.000000	-0.000000	-0.000000
-0.491737	-1.765550	4.360189	-2.397270	12.546300	0.521054	4.048730	-17.756300	0.521239	0.000000	0.000000	0.000000	0.829472	16.831900	-0.240189	2.345700	-18.957500	1.020860	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000025	0.000000	0.000000	0.000000	11.765300	-0.096423	24.441500	-13.620300	-1.506210	4.376440	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.367530	-35.614101	77.286400	-20.747200	-9.974550	-3.583170	0.000001	-0.000000	0.000000	0.063284	-1.138790	0.001257	-0.000000	-0.000000	-0.000000
-0.735439	-1.687220	4.432432	-1.806190	12.370400	0.387073	3.337930	-17.278999	0.467517	-0.000000	0.000000	-0.000000	1.342500	16.306601	-0.376994	1.776730	-18.045799	0.950339	0.000000	0.000000	0.000000	0.000002	-0.000000	-0.000026	0.000000	0.000000	0.000000	12.379600	-0.257435	22.912901	-13.638500	-0.875548	4.632300	0.000000	-0.000000	0.000002	0.000000	0.000000	0.000000	-8.468930	-32.953701	76.444603	-15.341300	-11.520300	-2.912330	-0.000001	-0.000000	-0.000000	0.300475	-1.155740	0.006059	-0.000000	-0.000000	-0.000001
-1.257760	-2.048750	3.515500	-0.515888	12.589400	0.112458	2.456690	-16.648100	0.559764	-0.000000	0.000000	-0.000000	2.482940	16.076500	-0.687960	1.037420	-17.057800	1.005230	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000051	0.000000	0.000000	0.000000	13.290600	1.225380	26.604500	-13.271000	0.103326	4.668740	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-6.272930	-31.854700	79.739998	-15.111700	-10.021000	-2.522480	0.000001	-0.000000	-0.000000	0.126069	-1.170910	0.002574	0.000000	0.000000	0.000000
